,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499
0,-0.038457777431795175,0.05278304037249793,-0.05291505704054233,0.01101829031287184,0.030667917606733642,-0.03379014412298437,0.03104179862041631,0.03782992758358038,-0.044286938372526306,0.013280346163475875,0.01308528681952851,0.02283848696727476,-0.027759260420865847,-0.05833579649558492,-0.0030330365098597714,0.054128690347785294,-0.05406396253807749,0.06234954854494519,-0.030423594884505904,-0.044828643113591686,-0.017540459821413473,0.013311163572655426,0.030732694109048296,0.07058063968488724,-0.041608919847125676,-0.03993090212201922,-0.026529264701123274,-0.06532121555975566,-0.02050476842293905,-0.028231456623601384,0.006457738745344685,0.04364126317559607,0.0366966485410944,-0.012260197922960679,0.024363928758624486,0.0535535018812149,0.07342645670087945,0.006634549498305038,-0.038817495597968175,0.06829718264659324,-0.0037249858374960197,-0.04883176516633143,-0.007975896203413832,0.06353882686996552,0.0261024201808687,0.059182003816412546,-0.0188050357087832,0.015806029744345446,0.04580265030674888,-0.07300950805006091,0.034792846587160885,-0.04517894460214687,-0.05037353531087734,0.09071345568655649,0.04026244042780044,-0.08134689172003566,-0.01593059985829456,-0.012304153529191833,-0.03336723058053581,0.07295144576751082,0.0029677922553897214,0.08798433974983828,0.025592572191909108,0.028905580787733455,0.01631867533128609,-0.018505523708640618,0.0027343461992801886,-0.008922598611138772,-0.08947561175978161,0.02278781401037325,0.06733241949043299,0.026942503012234657,0.10053044661056512,0.008074734568159868,-0.024288599338853398,0.01811569313964822,-0.038839787123773076,0.10640365632293643,-0.022995064525011294,-0.020078829928129847,0.0572549635490741,-0.0562999482469204,0.04171773574903521,-0.020135844981123096,0.04758423408533039,0.01196522756103357,-0.006397039949741045,-0.02810361732835824,-0.03470652372427334,-0.0006305260040096163,0.04567927104350696,0.06377215304168543,-0.052732908137583,-0.034231860894791716,-0.03573524771683962,0.044909662486472796,0.03238905888961621,-0.014110074441498378,0.02568901541079993,0.048816381549357746,0.07672775072125666,0.019050145766443784,-0.006060987611194495,0.05738078629021578,-0.01775937115886326,-0.0009350178990716763,0.0014967236831332107,0.022210983634352824,-0.06991562721279848,-0.07405954444875042,-0.01743240435947939,0.018417424194777394,-0.06528932688053521,-0.019138231593906714,0.05943740407930984,0.01478596843661535,0.03840239282368808,0.011664943166408964,-0.013724720501573683,0.04466093094956569,-0.013198532337269992,-0.0004243003186964915,-0.014990887552123779,0.006830076629820243,-0.02708694222122652,-0.039211272320846376,-0.0218338863410205,-0.006597376703043526,0.023036588752622645,0.04190683099314098,0.01998163977632304,-0.07092918600748316,0.024466380276866588,0.033189990571990145,0.1082368526057254,-0.015199258342357927,-0.011823084975366148,0.00612702467968229,-0.027346237048533836,0.006460814099111328,-0.05726790271272515,0.015387081097528005,-0.029111980083607596,0.008409553501704746,-0.07281842608587358,-0.06657023567267932,0.06879791972450404,-0.051697633218637844,-0.016058635888847046,-0.005041536872573478,0.08830412785307405,0.03324078449872295,-0.04198675157428922,0.059192724854732474,0.03187760021209576,0.007468327363334771,-0.03606675506884659,-0.037154678110073364,0.018580497094973274,-0.04176561230357093,0.025273992729020003,0.027892978069592147,0.07945435433651465,0.06511840637811898,-0.008325559773635156,-0.034018053073484184,-0.014230927404258997,0.02472677197549865,0.021340335545694904,0.03188439866423128,0.007002979343892811,-0.024944977861933892,0.011704348845146262,0.007053336425619884,-0.025454696682454064,0.026107205258567537,-0.03493432885590158,0.05426799236232878,0.014734531077270225,-0.09983971938716905,0.03303731046737284,-0.00029191926593480014,-0.010537299692052705,-0.046987362268098486,-0.01595960844475399,-0.01783023426808376,-0.03780673327221814,0.0007560985337745193,0.017509651496736178,0.05254237781011752,0.056095837315215585,-0.017836168350732706,-0.05284210911832415,0.0642152976524647,-0.023787256320856025,0.002259277455293944,0.029490008115679915,-0.05969448170232494,-0.07198755356118225,0.003879190055003193,-0.02557353947200076,-0.052532179877056974,-0.0297338963390467,0.027211917618352288,-0.05765303930486791,-0.02230980372252216,0.01398980061217375,-0.0958915867560179,0.02408461633642296,-0.04418898514208616,-0.09256474328612893,0.016913325097483146,-0.0447462552470809,-0.055033338068115716,0.00887169424440953,-0.0312696711850833,-0.005850918439100326,0.027207328765094158,-0.05519422574053036,-0.09277743211273726,0.06409799206874951,-0.09442576118735226,0.057469043107160264,0.04478618757150705,0.01339246703585584,-0.018679579243016334,-0.022909201345284434,-0.0035709257814544437,0.07948839923219896,-0.10110263313788985,-0.01527441976516538,0.02806096569549063,0.05072333854230681,0.016363812568629142,-0.02238829944140267,0.008835376190736658,0.05742301687922078,-0.029747859814888263,0.08488403107087951,-0.0078694531993094,-0.008997875699534145,0.038479339384567386,-0.025968515592508585,-0.048424173689347566,-0.06760048258900658,-0.050183040116797466,0.006375104662183258,-0.035459670654360974,-0.06399119088380424,-0.022043490565962866,0.004610227413704372,0.038454059846871634,-0.020133714277129455,0.01150721279613071,0.12424178719857978,0.030802869675715203,-0.11459312620705382,0.04024565792498508,0.03179302187249356,0.03599125686435711,0.1061013264485851,0.04272084119137166,-0.014189516754094349,-0.10015968199385927,0.0016849581897114912,0.04594594223442805,0.04842859176583581,-0.008697467555190448,-0.018087229825775503,0.07088820282396073,0.02826329517983231,0.02050613157956862,-0.07425571236399711,-0.014212373066894577,0.005261148200517924,0.0001611265237467675,-0.04646349050927763,0.0017749663647602322,-0.10619135414233027,0.06680696631460128,-0.03989750317911553,0.009354446632480137,-0.0927529002341405,-0.01227699740719355,-0.0598086011894843,0.011822551163772357,0.062326115344504315,-6.0834578638776655e-06,-0.041637300876087635,0.01628404250188906,0.001908679976284715,-0.020642281127343995,-0.037468614412448115,0.08959062632374296,-0.015513967212385432,0.02075073101880703,-0.019012719020099114,-0.10097640914378526,-0.11021866110918718,-0.08289308761169101,-0.016034512682495818,0.007565574135194255,-0.05099831225340451,-0.028509850574278125,-0.021248307430841978,-0.031118772225864188,-0.04540517175124527,0.043003264134735646,-0.029987438632178426,0.01984431325333311,-0.014986760944043071,0.137122323987452,0.045192060741329504,-0.06240134241445278,-0.04594400597358386,0.010779010709762222,-0.057363833376562964,-0.06537740547446327,0.001351335940351061,-0.019845594107875116,-0.020105457989151723,0.05091514393844415,-0.01601517651858482,0.05333664263814947,-0.002914636504612627,-0.05181113295491183,-0.008319962016073558,0.05666254189246901,0.006706633982530454,-0.08288132273536532,-0.10331441348469668,0.007463650324319366,-0.09063217089316086,0.0022917674334737483,0.04378742883641812,-0.011102277696204204,0.04349037342856958,0.03588258578721967,0.02320448007465319,-0.06643054750492638,-0.08654586351975686,-0.09112158689731721,0.03395588308698597,-0.047312944503915676,0.07612214660736606,0.04566383730761369,-0.03478016878255596,0.04455933544469646,-0.06293717033463518,0.019882959633059638,-0.11311844326065,-0.029538477473224283,-0.043658198856413,0.007737334541733673,-0.0827562021325514,-0.014824987698544474,-0.05529391701688975,0.02016510050015967,0.011553963727750426,0.06459205365450847,0.0008542299467743512,-0.011442073358086693,-0.07634222009451087,-0.03211503636934263,-0.055120317444540184,-0.01231991675097004,0.008634089645215379,0.06219652221685387,0.028167576605586234,-0.0013539177749336531,-0.026007050326962912,-0.018147121274622768,0.03963071661104473,0.004187296250959027,-0.08073173024917525,0.0345618784727849,-0.01980441932650576,0.026711463274110423,0.01266197448415954,-0.07055840894755751,-0.046265042631424606,-0.054668042220232305,-0.034169987448368314,-0.04035241634912989,-0.004808869651195671,-0.0011798826156004427,0.026079782629527582,-0.01369453797582454,0.026798116886307604,0.017199362012083125,0.00491577769996456,-0.03677489986662962,-0.06681991611034846,0.023467494709584234,-0.03881816677911734,0.03796903501282116,-0.03770242560018293,0.016793366326323857,-0.007257881735772369,-0.027213379594063294,0.023224921091260092,0.08975458278759009,-0.029388309634215244,-0.030448576572416723,0.000524178646999636,-0.03155062270244749,-0.12468739487783399,-0.055720804005225444,0.004371324970489817,-0.061425689153675,0.00785304544671286,-0.05023555435875127,-0.0570055848977788,-0.00858244609006392,-0.09994943222407048,-0.05764172232801845,-0.04516333437088945,0.017687211028962896,0.06914823046409434,-0.09437687524359545,-0.07357829367447051,0.045627179873900255,-0.008874055390161622,-0.04434831708109167,-0.08799363160042431,-0.050079276162842135,0.0013095215435075939,-0.04837505600277546,0.017084929451508878,-0.013759554137970862,0.008373872825557047,0.051568433708963045,-0.013694456869524418,-0.11235880666709328,0.02980163152234714,-0.0981993073541003,0.0685360849371532,0.010313694394959994,-0.03697542980506376,-0.03962905084797386,-0.0494637037014742,0.045980469823141364,0.015088279260395989,-0.0688792976677066,0.03229100542482384,0.010889817075878484,-0.008365879960727504,0.016332206242941003,0.03602433923755061,0.006673973420783226,0.08216252307987544,-0.03065759842806862,-0.019085037048237847,-0.05207273797605799,0.015940179656891266,0.00015913263543240324,0.015291203416203492,-0.026223921028402916,-0.056025124050015584,0.034381691577994845,0.00935842591703185,-0.041118769033354007,-0.04070062277407214,0.0029681150501968795,0.027293303694499487,-0.03351396417727989,0.05364819828433676,-0.03159536344036409,-0.018481309696767655,0.03294612718026851,-0.008111783914426926,0.040600810408381156,0.05583865495054648,-0.045841787118351504,-0.032829451934870524,-0.05055072841622557,-0.03138618128646693,0.01930060632476831,0.01863392235039567,-0.09985942999666889,0.02019476545468592,-0.0690621349295049,-0.0033007736333581215,0.02497947552819331,0.10145111810259153,-0.011000329201360775,-0.025945997760430727,0.004920126922828964,0.08766518068944901,0.04154853850690722,0.004162763755972294,-0.007037849118380546,-0.05943634812190202,-0.02773311541075804,-0.12326435725767285,0.03392844959482193,-0.021565562378763517,-0.044605338736934,0.06816554356034021,-0.08277712726058233
